,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0_x,Unnamed: 0.1.1.1.1.1.1,player_id,name,position,college,combine_player_ids,season_played,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_attempts,kick_return_yards,kick_return_touchdowns,punt_return_attempts,punt_return_yards,punt_return_touchdowns,defense_sacks,defense_tackles,defense_tackle_assists,defense_interceptions,defense_interception_yards,defense_interception_touchdowns,defense_safeties,point_after_attempts,point_after_makes,field_goal_attempts,field_goal_makes,punting_attempts,punting_yards,punting_blocked,passing_attempts_average,passing_completions_average,passing_yards_average,passing_rating_average,passing_touchdowns_average,passing_interceptions_average,passing_sacks_average,passing_sacks_yards_lost_average,rushing_attempts_average,rushing_yards_average,rushing_touchdowns_average,receiving targets_average,receiving_receptions_average,receiving_yards_average,receiving_touchdowns_average,kick_return_attempts_average,kick_return_yards_average,kick_return_touchdowns_average,punt_return_attempts_average,punt_return_yards_average,punt_return_touchdowns_average,defense_sacks_average,defense_tackles_average,defense_tackle_assists_average,defense_interceptions_average,defense_interception_yards_average,defense_interception_touchdowns_average,defense_safeties_average,point_after_attempts_average,point_after_makes_average,field_goal_attempts_average,field_goal_makes_average,punting_attempts_average,punting_yards_average,punting_blocked_average,heights,weights,hands,age,arm,40_dash,vertical,bench,shuttle,broad,3_cone,60_shuttle,wonderlic,Unnamed: 0_y,Player,Pos,To,CarAV,DrAV,Age,Tm,Rnd,Pick,Year,College/Univ,Missing
33,33,33,33,33,33,T,T,T,T,T,T,Notre Dame,20020138,8,0,0,0,0.0,0,0,0,0,0,0,0,42,23,199,1,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538461538,0.294871795,2.551282051,0.012820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012820513,0.012820513,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,265,9.9425,22.29041096,33.89451923,4.77,38.5,21.0,4.716348548,115.0,7.870920245,11.597999999999999,,14623.0,John Owens,TE,2009.0,0.0,0.0,22.0,DET,5.0,138.0,2002.0,Notre Dame,False
34,34,34,34,34,34,LB,LB,LB,LB,LB,LB,Alabama,20100008,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,292,120,4,22,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141791045,4.358208955,1.791044776,0.059701493,0.328358209,0,0.014925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,249,9.575971731000001,20.78630137,32.34203774,4.68,33.25938567,24.0,4.312656546,114.7868284,7.245243902,11.87096618,,16588.0,Rolando McClain,LB,2015.0,25.0,14.0,21.0,OAK,1.0,8.0,2010.0,Alabama,False
35,35,35,35,35,35,G,G,G,G,G,G,BYU,19980211,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6,314,10.25,22.63835616,33.5,5.35,29.5,21.0,4.5,102.0,8.42,11.45,,13680.0,Jason Andersen,G,2002.0,1.0,1.0,23.0,NWE,7.0,211.0,1998.0,BYU,False
36,36,36,36,36,36,DB,DB,DB,DB,DB,DB,Kentucky,19950043,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,4,43,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230768999999998,0.0,0.0,0.076923077,0.826923077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9,195,8.88,23.03287671,33.5,4.71,34.5,13.0,4.17,127.0,7.042195122000001,11.4,,12746.0,Melvin Johnson,DB,1998.0,13.0,13.0,23.0,TAM,2.0,43.0,1995.0,Kentucky,False
37,37,37,37,37,37,DB,DB,DB,DB,DB,DB,Marshall,20090606,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.177083333,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,197,9.180858586,22.98630137,31.42202778,4.45,41.5,14.64411367,4.33,122.0,7.05,11.497068400000002,,,,,,,,,,,,,,True
38,38,38,38,38,38,WR,WR,WR,WR,WR,WR,Stanford,19980414,2,0,0,0,0.0,0,0,0,0,0,0,0,1,1,6,0,2,35,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909091,0.090909091,0.545454545,0.0,0.181818182,3.1818181819999998,0.0,0.090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.9,183,9.25,22.10684932,30.75,4.48,31.5,14.91558442,4.0,114.0,7.46,10.92,,,,,,,,,,,,,,True
39,39,39,39,39,39,QB,QB,QB,QB,QB,QB,Fresno State (CA),19940006,14,1818,3307,21489,9462.4,117,133,276,1845,263,860,5,2,2,-6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.36764706,24.31617647,158.0073529,69.57647059,0.860294118,0.977941176,2.029411765,13.56617647,1.933823529,6.323529412,0.036764706,0.014705882,0.014705882,-0.044117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3,228,9.63,22.12876712,32.25,4.857445887,31.01658768,14.05263158,4.326666667,109.04784690000001,7.185413533999999,12.07,,,,,,,,,,,,,,True
40,40,40,40,40,40,T,T,T,T,T,T,Louisiana Tech,19960413,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8,322,9.5,21.96164384,34.63,5.6,23.5,23.16,4.79,90.0,7.870920245,11.597999999999999,,,,,,,,,,,,,,True
41,41,41,41,41,41,T,T,T,T,T,T,Miami (FL),19880197,5,0,0,0,0.0,0,0,0,0,0,0,0,7,50,476,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084337349,0.602409639,5.7349397589999995,0.024096386,0.012048193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8,247,8.75,23.16438356,33.89451923,4.95,29.5,23.16,4.46,102.1781377,7.870920245,11.91,,,,,,,,,,,,,,True
42,42,42,42,42,42,RB,RB,RB,RB,RB,RB,Cornell,19970123,1,0,0,0,0.0,0,0,0,0,2,3,0,9,2,24,0,1,12,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.9,0.2,2.4,0.0,0.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1,233,9.13,21.42465753,31.5,4.61,34.5,19.0,4.19,122.0,7.41,11.46,,13343.0,Chad Levitt,RB,1997.0,0.0,0.0,21.0,OAK,4.0,123.0,1997.0,Cornell,False
43,43,43,43,43,43,LB,LB,LB,LB,LB,LB,Oregon,19970805,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9,261,9.25,22.61917808,33.63,4.92,33.0,15.0,4.42,109.0,7.88,12.25,,,,,,,,,,,,,,True
44,44,44,44,44,44,DB,DB,DB,DB,DB,DB,NC State,20170061,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,43,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818182,3.9090909089999997,0.545454545,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.25,220,9.180858586,22.61917808,31.42202778,4.41,37.5,20.0,4.27,132.0,7.042195122000001,11.497068400000002,17.0,,,,,,,,,,,,,True
45,45,45,45,45,45,DE,DE,DE,DE,DE,DE,Temple,20110030,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,239,155,2,9,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417475728,2.32038835,1.504854369,0.019417476,0.08737864099999999,0,0.009708738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.13,315,9.78304,21.52876712,33.42385246,4.96,26.0,27.0,4.59,106.0,7.31,11.87125,,16871.0,Muhammad Wilkerson,DT,2018.0,58.0,58.0,21.0,NYJ,1.0,30.0,2011.0,Temple,False
46,46,46,46,46,46,DE,DE,DE,DE,DE,DE,Auburn,20000113,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.578125,0.0,0.0,0.0,0.0,0.1328125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,283,9.78304,23.1890411,33.42385246,5.06,28.0,22.0,4.75,106.0,7.82,11.87125,,14085.0,Leonardo Carson,DT,2004.0,16.0,10.0,23.0,SDG,4.0,113.0,2000.0,Auburn,False
47,47,47,47,47,47,WR,WR,WR,WR,WR,WR,Michigan St.,20150175,2,0,0,0,0.0,0,0,0,0,0,0,0,48,25,205,0,14,338,0,36,280,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.833333333,6.833333333,0.0,0.46666666700000003,11.26666667,0.0,1.2,9.333333332999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,215,9.290307692,22.91506849,31.66167364,4.54,32.5,14.91558442,4.25,121.0,7.07,11.49209302,,18061.0,Keith Mumphery,WR,2016.0,2.0,2.0,23.0,HOU,5.0,175.0,2015.0,Michigan St.,False
48,48,48,48,48,48,QB,QB,QB,QB,QB,QB,Northern Arizona,19960100,5,28,54,210,445.2,0,2,8,71,21,78,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333,4.5,17.5,37.1,0.0,0.166666667,0.666666667,5.916666667,1.75,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8,215,9.25,23.02465753,31.0,4.857445887,31.01658768,14.05263158,4.326666667,109.04784690000001,7.185413533999999,12.07,,13060.0,Jeff Lewis,QB,2000.0,2.0,1.0,23.0,DEN,4.0,100.0,1996.0,Northern Arizona,False
49,49,49,49,49,49,QB,QB,QB,QB,QB,QB,Nicholls State (LA),19870186,1,0,1,0,39.6,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,39.6,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8,197,7.25,22.64109589,29.0,4.86,25.0,14.05263158,4.52,105.0,7.185413533999999,12.07,,,,,,,,,,,,,,True
50,50,50,50,50,50,LB,LB,LB,LB,LB,LB,Georgia,20110070,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,289,54,3,48,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772222222,3.211111111,0.6,0.033333333,0.533333333,0,0.011111111000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.88,270,9.575971731000001,22.30410959,32.34203774,4.62,36.5,30.0,4.37,125.0,6.95,11.87096618,,16913.0,Justin Houston,LB,2021.0,67.0,54.0,22.0,KAN,3.0,70.0,2011.0,Georgia,False
51,51,51,51,51,51,DB,DB,DB,DB,DB,DB,Auburn,20150453,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714300000002,0.14285714300000002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,197,9.180858586,22.14794521,31.42202778,4.59,37.0,15.0,4.11,128.0,6.95,11.497068400000002,,,,,,,,,,,,,,True
52,52,52,52,52,52,DB,DB,DB,DB,DB,DB,Wake Forest,20040618,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,207,9.180858586,21.59726027,31.42202778,4.61,37.0,21.0,4.09,122.0,7.28,11.497068400000002,,,,,,,,,,,,,,True
53,53,53,53,53,53,T,T,T,T,T,T,Liberty (VA),19940431,12,0,0,0,0.0,0,0,0,0,0,0,0,319,202,1797,15,5,14,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333330000001,1.16091954,10.32758621,0.08620689699999999,0.028735632,0.08045977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9,264,9.38,22.27945205,33.0,5.16,26.5,17.0,4.5,102.0,7.870920245,12.78,,,,,,,,,,,,,,True
54,54,54,54,54,54,DE,DE,DE,DE,DE,DE,Maryland,19920070,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033783784,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,285,9.63,23.28493151,32.63,5.18,31.5,23.0,4.75,109.0,7.34765873,11.87125,,,,,,,,,,,,,,True
55,55,55,55,55,55,FB,FB,FB,FB,FB,FB,Pittsburgh,20110680,4,0,0,0,0.0,0,0,0,0,12,33,0,38,29,177,1,1,15,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.66,0.0,0.76,0.58,3.54,0.02,0.02,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.38,257,9.815,22.33972603,31.26954545,5.06,30.5,24.0,4.354098361,111.0,7.396521739,12.00333333,,,,,,,,,,,,,,True
56,56,56,56,56,56,DE,DE,DE,DE,DE,DE,Nebraska,19910200,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363599999998,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9,246,10.0,24.05753425,32.5,4.89,31.5,18.0,4.29,115.0,7.34765873,11.87125,,11758.0,Kenny Walker,DE,1992.0,9.0,9.0,24.0,DEN,8.0,200.0,1991.0,Nebraska,False
57,57,57,57,57,57,T,T,T,T,T,T,Arizona St.,19870113,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,309,9.0,22.61369863,33.0,5.5,22.5,21.0,4.78,92.0,7.870920245,11.597999999999999,,,,,,,,,,,,,,True
58,58,58,58,58,58,LB,LB,LB,LB,LB,LB,West Virginia,20000050,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923077,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,233,9.575971731000001,22.47671233,32.34203774,4.56,36.0,22.0,4.312656546,120.0,7.245243902,11.87096618,,14020.0,Barrett Green,LB,2005.0,20.0,16.0,22.0,DET,2.0,50.0,2000.0,West Virginia,False
59,59,59,59,59,59,LB,LB,LB,LB,LB,LB,Illinois,20110072,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,18,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.45,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,250,9.575971731000001,22.61369863,32.34203774,4.42,36.0,23.0,4.28,124.0,7.04,11.87096618,,,,,,,,,,,,,,True
60,60,60,60,60,60,LB,LB,LB,LB,LB,LB,Kentucky,20140151,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,219,128,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163793103,3.7758620689999995,2.206896552,0.034482759,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,246,9.575971731000001,22.17808219,32.34203774,4.66,30.5,25.0,4.07,120.0,7.11,11.87096618,,,,,,,,,,,,,,True
61,61,61,61,61,61,T,T,T,T,T,T,Iowa,20100023,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020618557,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.38,314,9.9425,21.10136986,33.89451923,5.2,27.5,26.0,4.75,98.0,7.7,11.597999999999999,,16603.0,Bryan Bulaga,T,2021.0,56.0,53.0,21.0,GNB,1.0,23.0,2010.0,Iowa,False
62,62,62,62,62,62,LB,LB,LB,LB,LB,LB,Ohio St.,20110193,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,42,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2.1,0.55,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.63,229,9.575971731000001,22.44931507,32.34203774,4.53,33.0,28.0,4.26,115.0,6.89,11.87096618,,17039.0,Brian Rolle,LB,2012.0,6.0,6.0,22.0,PHI,6.0,193.0,2011.0,Ohio St.,False
63,63,63,63,63,63,RB,RB,RB,RB,RB,RB,Minnesota,20050109,7,0,0,0,0.0,0,0,0,0,74,317,3,0,25,209,1,4,25,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8222222220000001,3.522222222,0.033333333,0.0,0.27777777800000003,2.3222222219999997,0.011111111000000002,0.04444444400000001,0.27777777800000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.38,221,9.359638554,21.88493151,31.239911499999998,4.53,40.0,20.0,4.267629108,122.0,7.1466171,11.64856287,,,,,,,,,,,,,,True
64,64,64,64,64,64,DB,DB,DB,DB,DB,DB,Rhode Island,19910929,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4,194,9.0,24.06849315,30.0,4.79,34.5,5.0,4.09,112.0,7.042195122000001,11.58,,,,,,,,,,,,,,True
65,65,65,65,65,65,RB,RB,RB,RB,RB,RB,Mississippi,19980029,6,0,0,0,0.0,0,0,0,0,150,527,2,28,16,115,2,76,1809,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.838709677,17.0,0.064516129,0.9032258059999999,0.516129032,3.7096774189999997,0.064516129,2.451612903,58.35483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,184,9.13,22.28219178,30.5,4.38,34.5,17.0,4.16,121.0,7.35,11.09,,13492.0,John Avery,RB,2003.0,4.0,4.0,22.0,MIA,1.0,29.0,1998.0,Mississippi,False
66,66,66,66,66,66,WR,WR,WR,WR,WR,WR,Marshall,19980021,15,4,8,106,672.8,2,1,0,0,26,173,0,1853,1036,16269,166,2,33,0,21,196,1,0.0,10,0,1,0,0,0,0,0,0,0,0,0,0,0.017167382,0.034334764,0.45493562200000004,2.887553648,0.008583691,0.004291845,0.0,0.0,0.111587983,0.74248927,0.0,7.9527896999999985,4.446351931000001,69.82403433,0.7124463520000001,0.008583691,0.141630901,0.0,0.090128755,0.841201717,0.004291845,0.0,0.042918455,0.0,0.004291845,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,194,9.63,21.1890411,34.0,4.38,33.0,14.91558442,4.17,117.0,7.19,11.87,17.0,,,,,,,,,,,,,True
67,67,67,67,67,67,C,C,C,C,C,C,Arizona St.,20050151,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8,309,9.818837209,23.45205479,32.21309524,5.31,32.0,25.22222222,4.45,108.0,7.49,11.62,,15432.0,Drew Hodgdon,C,2007.0,3.0,3.0,23.0,HOU,5.0,151.0,2005.0,Arizona St.,False
68,68,68,68,68,68,C,C,C,C,C,C,Boston Col.,20070130,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714300000002,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.63,313,9.818837209,23.84383562,32.21309524,5.4,25.5,24.0,4.81,93.0,8.24,11.62,,,,,,,,,,,,,,True
69,69,69,69,69,69,LB,LB,LB,LB,LB,LB,Nevada,20120142,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,273,92,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084615385,4.2,1.415384615,0.030769231,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.38,242,9.575971731000001,22.64109589,32.34203774,4.72,30.5,28.0,4.09,108.0,7.05,11.87096618,,,,,,,,,,,,,,True
