,Unnamed: 0,player_id,name,position,college,combine_player_ids,season_played,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_attempts,kick_return_yards,kick_return_touchdowns,punt_return_attempts,punt_return_yards,punt_return_touchdowns,defense_sacks,defense_tackles,defense_tackle_assists,defense_interceptions,defense_interception_yards,defense_interception_touchdowns,defense_safeties,point_after_attempts,point_after_makes,field_goal_attempts,field_goal_makes,punting_attempts,punting_yards,punting_blocked,passing_attempts_average,passing_completions_average,passing_yards_average,passing_rating_average,passing_touchdowns_average,passing_interceptions_average,passing_sacks_average,passing_sacks_yards_lost_average,rushing_attempts_average,rushing_yards_average,rushing_touchdowns_average,receiving targets_average,receiving_receptions_average,receiving_yards_average,receiving_touchdowns_average,kick_return_attempts_average,kick_return_yards_average,kick_return_touchdowns_average,punt_return_attempts_average,punt_return_yards_average,punt_return_touchdowns_average,defense_sacks_average,defense_tackles_average,defense_tackle_assists_average,defense_interceptions_average,defense_interception_yards_average,defense_interception_touchdowns_average,defense_safeties_average,point_after_attempts_average,point_after_makes_average,field_goal_attempts_average,field_goal_makes_average,punting_attempts_average,punting_yards_average,punting_blocked_average,heights,weights,hands,age,arm,40_dash,vertical,bench,shuttle,broad,3_cone,60_shuttle,wonderlic
10,34,1477,Ricky Bell,RB,USC,19960807,6,0,0,0,0,0,0,0,0,880,3264,18,0,99,854,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33333333,49.45454545,0.272727273,0,1.5,12.93939394,0.045454545,0.015151515,0.151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.8,186,9.25,21.56438356,31,4.605443038,33.83308271,16,4.267629108,116.376673,7.1466171,11.64856287,
11,44,19783,Chris Scott,DE,Purdue,20100151,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,76.63,319,9.78304,22.73150685,33.42385246,5.52,22.5,19,5.03,113.6574586,8.24,11.87125,
12,48,1244,D'Wayne Bates,WR,Northwestern,19990071,5,0,0,0,0,0,0,0,0,1,-2,0,123,71,901,5,1,15,0,4,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777778,-0.055555556,0,3.416666667,1.972222222,25.02777778,0.138888889,0.027777778,0.416666667,0,0.111111111,2.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,215,9.290307692,23.38356164,31.66167364,4.59,37,14.91558442,4.24,117,7.25,11.49209302,
13,51,24188,Mike Williams,WR,USC,20050010,7,0,0,0,0,0,0,0,0,1,0,0,267,136,1609,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379,0,0,4.603448276,2.344827586,27.74137931,0.137931034,0,0,0,0,0,0,0,0.068965517,0,0,0,0,0,0,0,0,0,0,0,0,76.63,229,9.290307692,21.31506849,31.66167364,4.57,36.5,14.91558442,4.216081081,118.9414414,6.993472585,11.49209302,
14,53,17858,Bilal Powell,RB,Louisville,20110126,7,1,1,30,118.7,0,0,0,0,635,2785,12,272,190,1445,4,3,54,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0.011904762,0.357142857,1.413095238,0,0,0,0,7.55952381,33.1547619,0.142857143,3.238095238,2.261904762,17.20238095,0.047619048,0.035714286,0.642857143,0,0,0,0,0,0.083333333,0.023809524,0,0,0,0,0,0,0,0,0,0,0,70.5,207,9.359638554,22.51506849,31.2399115,4.52,33.83308271,18,4.267629108,116.376673,7.1466171,11.64856287,
15,57,15176,Jack Mewhort,OT,Ohio St.,20140059,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,78,309,9.9425,22.61917808,33.89451923,5.37,26,28,4.64,100,7.79,11.598,
16,62,18706,Victor Riley,T-G,Auburn,19980027,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6,333,10.75,23.46849315,36.13,5.55,23,23,5.02,91,8.77,11.598,
17,66,1501,Jason Belser,DB,Oklahoma,19920197,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,112,0,1,53,0,9.5,0,0,16,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033707865,0.629213483,0,0.005617978,0.297752809,0,0.053370787,0,0,0.08988764,2.280898876,0,0,0,0,0,0,0,0,0,68.6,182,8.5,21.92876712,30.63,4.74,37,9,4.41,119,7.042195122,11.63,
18,70,201,Chas Alecxih,DT,Pittsburgh,20120597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.75,296,9.78304,23.22191781,33.42385246,5.31,25.5,19,4.62,99,7.74,11.87125,
19,72,1887,Eric Blount,WR,North Carolina,19930812,2,0,0,0,0,0,0,0,0,6,27,1,10,8,54,0,19,414,0,22,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2.7,0.1,1,0.8,5.4,0,1.9,41.4,0,2.2,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4,234,8.88,22.61361994,32.13,4.83,31,19,4.216081081,118.9414414,6.993472585,11.49209302,
20,77,21480,Justin Strzelczyk,T-G,Maine,19900293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.1,282,9.25,21.69041096,32.5,5.04,29,12,4.49,108,7.870920245,11.598,
21,79,6257,Braylon Edwards,WR,Michigan,20050003,8,0,1,0,39.6,0,0,0,0,4,11,0,770,374,5842,42,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008474576,0,0.33559322,0,0,0,0,0.033898305,0.093220339,0,6.525423729,3.169491525,49.50847458,0.355932203,0,0,0,0,0,0,0,0.118644068,0,0,0,0,0,0,0,0,0,0,0,0,74.88,211,9.290307692,22.18356164,31.66167364,4.45,34.74818049,22,4.216081081,118.9414414,6.993472585,11.49209302,
22,83,5341,Brian Dawkins,DB,Clemson,19960061,16,0,0,0,0,0,0,0,0,0,0,0,1,1,57,1,0,0,0,0,0,0,28,270,60,41,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004132231,0.004132231,0.23553719,0.004132231,0,0,0,0,0,0,0.115702479,1.115702479,0.247933884,0.169421488,2.429752066,0,0,0,0,0,0,0,0,0,71.4,189,9,22.53424658,31.38,4.63,35,19,4.39,120,7.042195122,11.6,
23,90,17509,Bryce Petty,QB,Baylor,20150103,1,75,133,809,354.8,3,7,13,79,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,22.16666667,134.8333333,59.13333333,0.5,1.166666667,2.166666667,13.16666667,0.833333333,3.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.7,230,9.481704545,23.93150685,31.77426829,4.87,34,14.05263158,4.13,121,6.91,12.07,
24,91,22024,Daniel Thomas,RB,Kansas St.,20110062,4,0,0,0,0,0,0,0,0,409,1480,10,74,55,412,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.865384615,28.46153846,0.192307692,1.423076923,1.057692308,7.923076923,0.057692308,0,0,0,0,0,0,0,0.057692308,0.019230769,0,0,0,0,0,0,0,0,0,0,0,72.25,230,9.359638554,23.51232877,31.2399115,4.63,33.83308271,21,4.267629108,116.376673,7.1466171,11.64856287,
25,93,18238,Keiwan Ratliff,DB,Florida,20040049,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,650,0,0,35,12,5,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.179487179,8.333333333,0,0,0.448717949,0.153846154,0.064102564,1.141025641,0,0,0,0,0,0,0,0,0,70.1,194,9.180858586,23.03013699,31.42202778,4.58,35.15636822,11,4.190455213,118.9731801,7.042195122,11.4970684,
26,99,22474,Steve Trapilo,G,Boston Col.,19870096,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5,284,10.25,22.61643836,32.5,5.22,23.5,26,4.91,97,7.880350877,11.45,
27,101,10604,Juaquin Iglesias,WR,Oklahoma,20090099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.88,210,9.290307692,21.69041096,31.66167364,4.44,34.5,14.91558442,4.4,116,6.993472585,11.49209302,
28,108,14547,Todd McClure,C,Louisiana State,19990237,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009661836,0,0,0,0,0,0,0,0,0,0,0,0,73.4,298,9.818837209,22.17808219,32.21309524,5.25,28,29,4.51,93,7.81,11.62,
29,110,20742,Raonall Smith,LB,Washington St.,20020038,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.02,0.38,0,0,0,0,0,0,0,0,0,74.1,244,9.575971731,23.50958904,32.34203774,4.56,42,26,4.11,121,7.1,11.87096618,
30,112,15679,Evan Moore,WR,Stanford,20080637,4,0,0,0,0,0,0,0,0,0,0,0,103,63,810,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.145833333,1.3125,16.875,0.104166667,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,78,233,9.290307692,23.3260274,31.66167364,4.78,27,16,4.43,110,7.08,11.49209302,
31,114,24171,Marcus Williams,CB,North Dakota St.,20010427,4,0,0,0,0,0,0,0,0,0,0,0,1,1,31,0,0,0,0,0,0,0,2.5,86,17,10,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022222222,0.022222222,0.688888889,0,0,0,0,0,0,0,0.055555556,1.911111111,0.377777778,0.222222222,1.377777778,0,0,0,0,0,0,0,0,0,77,230,9.180858586,23.37260274,31.42202778,4.56,41,14.64411367,4.2,130,7.37,11.4970684,
32,132,20689,L.J. Smith,TE,Rutgers,20030061,7,0,0,0,0,0,0,0,0,0,0,0,423,251,2747,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.880733945,2.302752294,25.20183486,0.174311927,0,0,0,0,0,0,0,0.018348624,0,0,0,0,0,0,0,0,0,0,0,0,75.3,258,9.9425,22.96712329,33.89451923,4.69,37,26,4.18,122,6.74,11.598,
33,144,16948,John Owens,TE,Notre Dame,20020138,8,0,0,0,0,0,0,0,0,0,0,0,42,23,199,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538461538,0.294871795,2.551282051,0.012820513,0,0,0,0,0,0,0,0.012820513,0.012820513,0,0,0,0,0,0,0,0,0,0,0,75,265,9.9425,22.29041096,33.89451923,4.77,38.5,21,4.716348548,115,7.870920245,11.598,
34,146,14520,Rolando McClain,LB,Alabama,20100008,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,292,120,4,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141791045,4.358208955,1.791044776,0.059701493,0.328358209,0,0.014925373,0,0,0,0,0,0,0,76,249,9.575971731,20.78630137,32.34203774,4.68,33.25938567,24,4.312656546,114.7868284,7.245243902,11.87096618,
35,149,398,Jason Andersen,G,BYU,19980211,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.6,314,10.25,22.63835616,33.5,5.35,29.5,21,4.5,102,8.42,11.45,
36,152,11364,Melvin Johnson,DB,Kentucky,19950043,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769,0,0,0.076923077,0.826923077,0,0,0,0,0,0,0,0,0,71.9,195,8.88,23.03287671,33.5,4.71,34.5,13,4.17,127,7.042195122,11.4,
37,153,21007,C.J. Spillman,DB,Marshall,20090606,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.177083333,0,0,0,0,0,0,0,0,0,0,0,72,197,9.180858586,22.98630137,31.42202778,4.45,41.5,14.64411367,4.33,122,7.05,11.4970684,
38,155,6093,Damon Dunn,WR,Stanford,19980414,2,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,2,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.090909091,0.545454545,0,0.181818182,3.181818182,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.9,183,9.25,22.10684932,30.75,4.48,31.5,14.91558442,4,114,7.46,10.92,
39,164,5647,Trent Dilfer,QB,Fresno State (CA),19940006,14,1818,3307,21489,9462.4,117,133,276,1845,263,860,5,2,2,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.36764706,24.31617647,158.0073529,69.57647059,0.860294118,0.977941176,2.029411765,13.56617647,1.933823529,6.323529412,0.036764706,0.014705882,0.014705882,-0.044117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.3,228,9.63,22.12876712,32.25,4.857445887,31.01658768,14.05263158,4.326666667,109.0478469,7.185413534,12.07,
40,166,24084,Grant Williams,T,Louisiana Tech,19960413,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.8,322,9.5,21.96164384,34.63,5.6,23.5,23.16,4.79,90,7.870920245,11.598,
41,167,18780,Alfredo Roberts,TE-WR,Miami (FL),19880197,5,0,0,0,0,0,0,0,0,0,0,0,7,50,476,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084337349,0.602409639,5.734939759,0.024096386,0.012048193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.8,247,8.75,23.16438356,33.89451923,4.95,29.5,23.16,4.46,102.1781377,7.870920245,11.91,
42,169,13239,Chad Levitt,RB,Cornell,19970123,1,0,0,0,0,0,0,0,0,2,3,0,9,2,24,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0,0.9,0.2,2.4,0,0.1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.1,233,9.13,21.42465753,31.5,4.61,34.5,19,4.19,122,7.41,11.46,
43,172,1091,Derrick Barnes,LB,Oregon,19970805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.9,261,9.25,22.61917808,33.63,4.92,33,15,4.42,109,7.88,12.25,
44,174,11632,Josh Jones,S,NC State,20170061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,3.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,73.25,220,9.180858586,22.61917808,31.42202778,4.41,37.5,20,4.27,132,7.042195122,11.4970684,17
45,175,23947,Muhammad Wilkerson,DT,Temple,20110030,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,239,155,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417475728,2.32038835,1.504854369,0.019417476,0.087378641,0,0.009708738,0,0,0,0,0,0,0,76.13,315,9.78304,21.52876712,33.42385246,4.96,26,27,4.59,106,7.31,11.87125,
46,177,3542,Leonardo Carson,DT,Auburn,20000113,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046875,0.578125,0,0,0,0,0.1328125,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,283,9.78304,23.1890411,33.42385246,5.06,28,22,4.75,106,7.82,11.87125,
47,183,16020,Keith Mumphery,WR,Michigan St.,20150175,2,0,0,0,0,0,0,0,0,0,0,0,48,25,205,0,14,338,0,36,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.833333333,6.833333333,0,0.466666667,11.26666667,0,1.2,9.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,215,9.290307692,22.91506849,31.66167364,4.54,32.5,14.91558442,4.25,121,7.07,11.49209302,
48,192,13284,Jeff Lewis,QB,Northern Arizona,19960100,5,28,54,210,445.2,0,2,8,71,21,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333,4.5,17.5,37.1,0,0.166666667,0.666666667,5.916666667,1.75,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.8,215,9.25,23.02465753,31,4.857445887,31.01658768,14.05263158,4.326666667,109.0478469,7.185413534,12.07,
49,196,10371,Doug Hudson,QB,Nicholls State (LA),19870186,1,0,1,0,39.6,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.6,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.8,197,7.25,22.64109589,29,4.86,25,14.05263158,4.52,105,7.185413534,12.07,
50,207,10263,Justin Houston,LB,Georgia,20110070,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,289,54,3,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772222222,3.211111111,0.6,0.033333333,0.533333333,0,0.011111111,0,0,0,0,0,0,0,74.88,270,9.575971731,22.30410959,32.34203774,4.62,36.5,30,4.37,125,6.95,11.87096618,
51,210,23830,Jermaine Whitehead,DB,Auburn,20150453,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0,0,71,197,9.180858586,22.14794521,31.42202778,4.59,37,15,4.11,128,6.95,11.4970684,
52,212,24207,Quintin Williams,DB,Wake Forest,20040618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,207,9.180858586,21.59726027,31.42202778,4.61,37,21,4.09,122,7.28,11.4970684,
53,214,3545,Dwayne Carswell,TE,Liberty (VA),19940431,12,0,0,0,0,0,0,0,0,0,0,0,319,202,1797,15,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833333333,1.16091954,10.32758621,0.086206897,0.028735632,0.08045977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.9,264,9.38,22.27945205,33,5.16,26.5,17,4.5,102,7.870920245,12.78,
54,226,23515,Larry Webster,DT-DE,Maryland,19920070,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033783784,0,0,0,0,0,0,0,0,0,0,0,0,0,77,285,9.63,23.28493151,32.63,5.18,31.5,23,4.75,109,7.34765873,11.87125,
55,227,10595,Henry Hynoski,FB,Pittsburgh,20110680,4,0,0,0,0,0,0,0,0,12,33,0,38,29,177,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.66,0,0.76,0.58,3.54,0.02,0.02,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.38,257,9.815,22.33972603,31.26954545,5.06,30.5,24,4.354098361,111,7.396521739,12.00333333,
56,232,23110,Kenny Walker,DE,Nebraska,19910200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0,0,74.9,246,10,24.05753425,32.5,4.89,31.5,18,4.29,115,7.34765873,11.87125,
57,233,22943,Danny Villa,T-C-G,Arizona St.,19870113,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,309,9,22.61369863,33,5.5,22.5,21,4.78,92,7.870920245,11.598,
58,234,8344,Barrett Green,LB,West Virginia,20000050,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,73,233,9.575971731,22.47671233,32.34203774,4.56,36,22,4.312656546,120,7.245243902,11.87096618,
59,239,24401,Martez Wilson,OLB,Illinois,20110072,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1625,0.45,0.2,0,0,0,0,0,0,0,0,0,0,0,76,250,9.575971731,22.61369863,32.34203774,4.42,36,23,4.28,124,7.04,11.87096618,
60,243,24297,Avery Williamson,ILB,Kentucky,20140151,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,219,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163793103,3.775862069,2.206896552,0.034482759,0,0,0,0,0,0,0,0,0,0,73,246,9.575971731,22.17808219,32.34203774,4.66,30.5,25,4.07,120,7.11,11.87096618,
61,244,2936,Bryan Bulaga,T,Iowa,20100023,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020618557,0,0,0,0,0,0,0,0,0,0,0,0,77.38,314,9.9425,21.10136986,33.89451923,5.2,27.5,26,4.75,98,7.7,11.598,
62,253,19031,Brian Rolle,LB,Ohio St.,20110193,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2.1,0.55,0,0,0,0,0,0,0,0,0,0,0,69.63,229,9.575971731,22.44931507,32.34203774,4.53,33,28,4.26,115,6.89,11.87096618,
63,266,1034,Marion Barber,RB,Minnesota,20050109,7,0,0,0,0,0,0,0,0,74,317,3,0,25,209,1,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822222222,3.522222222,0.033333333,0,0.277777778,2.322222222,0.011111111,0.044444444,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.38,221,9.359638554,21.88493151,31.2399115,4.53,40,20,4.267629108,122,7.1466171,11.64856287,
64,267,20682,Kevin Smith,DB,Rhode Island,19910929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.4,194,9,24.06849315,30,4.79,34.5,5,4.09,112,7.042195122,11.58,
