,Unnamed: 0,player_id,name,position,combine_player_ids,season_played,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_attempts,kick_return_yards,kick_return_touchdowns,punt_return_attempts,punt_return_yards,punt_return_touchdowns,defense_sacks,defense_tackles,defense_tackle_assists,defense_interceptions,defense_interception_yards,defense_interception_touchdowns,defense_safeties,point_after_attempts,point_after_makes,field_goal_attempts,field_goal_makes,punting_attempts,punting_yards,punting_blocked,passing_attempts_average,passing_completions_average,passing_yards_average,passing_rating_average,passing_touchdowns_average,passing_interceptions_average,passing_sacks_average,passing_sacks_yards_lost_average,rushing_attempts_average,rushing_yards_average,rushing_touchdowns_average,receiving targets_average,receiving_receptions_average,receiving_yards_average,receiving_touchdowns_average,kick_return_attempts_average,kick_return_yards_average,kick_return_touchdowns_average,punt_return_attempts_average,punt_return_yards_average,punt_return_touchdowns_average,defense_sacks_average,defense_tackles_average,defense_tackle_assists_average,defense_interceptions_average,defense_interception_yards_average,defense_interception_touchdowns_average,defense_safeties_average,point_after_attempts_average,point_after_makes_average,field_goal_attempts_average,field_goal_makes_average,punting_attempts_average,punting_yards_average,punting_blocked_average,heights,weights,hands,age,arm,40_dash,vertical,bench,shuttle,broad,3_cone,60_shuttle,wonderlic,draft_year
2060,8168,21699,Stevenson Sylvester,LB,20100166,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1851851851851851,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.13,231,9.575971731448789,21.77534247,32.34203773584907,4.71,33.25938566552901,23.0,4.312656546489565,114.78682842287697,7.245243902439021,11.870966183574884,,2010
2061,8170,4226,Ben Coleman,G,19930032,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,331,9.38,21.95342466,36.25,5.33,27.5,22.0,4.99,100.0,7.880350877192982,11.45,,1993
2062,8174,14735,Anthony McFarland,DE,19990015,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2076271186440678,0.0,0.0,0.0084745762711864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,299,9.783040000000009,21.34246575,33.42385245901642,4.85,28.5,25.0,4.28,108.0,7.98,11.871250000000002,,1999
2063,8178,3278,Tyrone Calico,WR,20030060,3,0,0,0,0.0,0,0,0,0,1,5,0,92,44,543,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.1724137931034483,0.0,3.1724137931034484,1.5172413793103448,18.724137931034484,0.1379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8,223,9.290307692307714,22.4739726,31.661673640167397,4.36,38.0,14.915584415584416,4.2,127.0,6.72,11.492093023255809,,2003
2064,8180,6177,Quinn Early,WR,19880060,12,0,0,0,0.0,0,0,0,0,23,172,0,677,481,6704,41,9,168,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1263736263736263,0.945054945054945,0.0,3.71978021978022,2.642857142857143,36.83516483516483,0.2252747252747252,0.0494505494505494,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1,193,9.5,23.04657534,31.661673640167397,4.41,35.0,9.0,4.23,117.0,6.993472584856398,11.65,,1988
2065,8184,4258,Roderick Coleman,DE,19990153,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,0,0,1,39,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5338983050847458,0.0,0.0,0.0084745762711864,0.3305084745762712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8,262,9.783040000000009,22.68219178,33.42385245901642,4.94,32.5,22.50974930362117,4.57,108.0,8.0,11.871250000000002,,1999
2066,8189,6214,Scott Eccles,T,19870238,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3,243,9.25,23.84931507,31.75,4.57,31.0,19.0,4.2,116.0,7.870920245398778,11.65,,1987
2067,8190,13860,Terrence Magee,RB,20150701,3,0,0,0,0.0,0,0,0,0,5,17,0,1,1,2,0,1,28,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,2.4285714285714284,0.0,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.0,0.1428571428571428,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,213,9.36008064516131,22.1369863,31.239866666666696,4.604981884057968,37.0,22.0,4.37,115.0,7.52,11.648562874251494,,2015
2068,8193,22754,Eric Unverzagt,LB,19960131,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.6,236,9.5,23.35342466,31.75,4.83,30.0,22.0,4.4,112.0,7.245243902439021,12.08,,1996
2069,8194,5864,Dameane Douglas,WR,19990102,4,0,0,0,0.0,0,0,0,0,0,0,0,28,14,165,3,11,219,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4745762711864407,0.2372881355932203,2.796610169491525,0.0508474576271186,0.1864406779661017,3.711864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9,201,9.290307692307714,23.10410959,31.661673640167397,4.7,31.5,14.915584415584416,4.36,119.0,7.36,11.492093023255809,,1999
2070,8199,9146,Cliff Harris,DB,20120781,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,74,1865,0,70,433,0,0.0,0,0,35,384,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4567901234567901,11.512345679012345,0.0,0.4320987654320987,2.6728395061728394,0.0,0.0,0.0,0.0,0.2160493827160493,2.3703703703703702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.13,175,9.183984771573629,21.38630137,31.42578212290497,4.61,36.0,14.0,4.19,118.0,6.79,11.498524590163932,,2012
2071,8201,19396,Ty Sambrailo,T,20150059,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.7,311,9.9425,23.15342466,33.89451923076926,5.36,29.0,23.0,4.58,97.0,7.54,11.598,,2015
2072,8212,21539,Alex Sulfsted,T,20010176,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9,312,9.9425,23.34794521,33.89451923076926,5.3,30.5,23.16,4.716348547717845,96.0,7.870920245398778,11.598,,2001
2073,8217,24334,Adrian Wilson,DB,20010064,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,317,75,27,508,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1470588235294117,1.695187165775401,0.4010695187165775,0.1443850267379679,2.716577540106952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4,213,9.183984771573629,21.53972603,31.42578212290497,4.55,39.5,21.0,4.190721649484534,120.0,7.042195121951221,11.498524590163932,,2001
2074,8218,23255,Ronnie Ward,LB,19970093,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4,233,9.75,23.2,32.0,4.752523961661344,33.25938566552901,17.0,4.312656546489565,114.78682842287697,7.245243902439021,11.870966183574884,,1997
2075,8219,24392,Kion Wilson,LB,20100712,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,239,9.575971731448789,23.50958904,32.34203773584907,4.87,36.5,27.0,4.53,123.0,7.245243902439021,11.870966183574884,,2010
2076,8224,2759,Willie Brown,DB,19960811,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,70,0,3,29,0,0.0,0,0,61,668,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194805194805194,0.4545454545454545,0.0,0.0194805194805194,0.1883116883116883,0.0,0.0,0.0,0.0,0.3961038961038961,4.337662337662338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,208,9.38,22.65149473998896,33.13,4.74,31.0,11.0,4.61,109.0,7.042195121951221,12.38,,1996
2077,8225,8708,Joe Haden,DB,20100007,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,96,0,2,18,0,3.0,313,73,20,232,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404040404040404,0.9696969696969696,0.0,0.0202020202020202,0.1818181818181818,0.0,0.0303030303030303,3.1616161616161618,0.7373737373737373,0.202020202020202,2.3434343434343434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.75,193,9.183984771573629,21.03561644,31.42578212290497,4.52,35.0,18.0,4.34,125.0,6.94,11.498524590163932,,2010
2078,8232,2127,Zackary Bowman,DB,20080142,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,156,21,13,197,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099009900990099,0.0,0.0,0.0,1.5445544554455446,0.2079207920792079,0.1287128712871287,1.9504950495049505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.13,197,9.183984771573629,23.45205479,31.42578212290497,4.44,30.5,18.0,4.21,122.0,7.1,11.498524590163932,,2008
2079,8235,4235,Deandre Coleman,DE,20140591,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.75,314,9.783040000000009,23.29315068,33.42385245901642,5.12,32.58196721311475,24.0,4.4380239520958105,113.65745856353593,7.347658730158733,11.871250000000002,,2014
2080,8236,6430,Ricky Elmore,DE,20110197,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5,255,9.783040000000009,23.25205479,33.42385245901642,4.88,31.5,26.0,4.32,106.0,7.25,11.871250000000002,,2011
2081,8239,20953,Marcus Spears,T,19940039,9,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,11,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096153846153846,0.0096153846153846,0.0096153846153846,0.0096153846153846,0.0096153846153846,0.1057692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3,302,9.38,22.58630137,33.0,5.27,25.0,23.16,4.68,110.0,7.870920245398778,11.598,,1994
2082,8240,16979,Stephen Paea,DE,20110053,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,76,53,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180722891566265,0.9156626506024096,0.6385542168674698,0.0,0.0,0.0,0.0120481927710843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.25,303,9.783040000000009,22.97808219,33.42385245901642,4.98,32.58196721311475,49.0,4.4380239520958105,113.65745856353593,7.347658730158733,11.871250000000002,,2011
2083,8251,24119,Jimmy Williams,LB,20010196,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,0,0,13,91,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1797385620915032,0.0,0.0,0.0849673202614379,0.5947712418300654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,188,9.575971731448789,22.13150685,32.34203773584907,4.6,36.0,21.21631205673759,4.312656546489565,120.0,7.12,11.870966183574884,,2001
2084,8263,8038,Eddie Goldman,DE,20150039,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,51,23,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265625,1.59375,0.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,336,9.783040000000009,21.3260274,33.42385245901642,4.857393483709271,32.58196721311475,22.50974930362117,4.4380239520958105,113.65745856353593,7.347658730158733,11.871250000000002,,2015
2085,8271,14891,Steve McKinney,C,19980093,10,0,0,0,0.0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069444444444444,0.0069444444444444,0.0347222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8,297,9.5,22.52328767,31.25,5.03,31.5,34.0,4.35,111.0,8.07,11.62,,1998
2086,8272,22721,George Uko,DE,20140670,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.63,284,9.783040000000009,22.25205479,33.42385245901642,4.99,29.5,18.0,4.4380239520958105,110.0,7.347658730158733,11.871250000000002,,2014
2087,8277,12254,Derrick Kindred,DB,20160129,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,63,24,1,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.739130434782609,1.0434782608695652,0.0434782608695652,1.3043478260869563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,207,9.183984771573629,22.38356164,31.42578212290497,4.5,37.5,14.659430122116689,4.29,123.0,7.05,11.498524590163932,,2016
2088,8279,8407,Trent Green,QB,19930222,12,2298,3794,28794,10439.099999999997,164,116,254,1581,247,929,6,3,3,-7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.83606557377049,31.098360655737704,236.01639344262296,85.56639344262292,1.3442622950819672,0.9508196721311476,2.081967213114754,12.959016393442624,2.0245901639344264,7.614754098360656,0.0491803278688524,0.0245901639344262,0.0245901639344262,-0.0573770491803278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,211,9.63,22.8109589,33.13,4.92,32.5,14.052631578947368,4.2,116.0,7.185413533834583,12.07,,1993
2089,8284,12108,Matt Keneley,DE,19970208,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4,286,9.13,23.39726027,33.63,5.38,27.5,18.0,4.69,103.0,7.98,11.871250000000002,,1997
2090,8285,4979,Canute Curtis,LB,19970176,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.1,260,9.75,22.72328767,33.63,4.89,30.0,21.21631205673759,4.312656546489565,114.78682842287697,7.245243902439021,11.870966183574884,,1997
2091,8286,21905,Travis Taylor,WR,20000010,8,0,0,0,0.0,0,0,0,0,33,247,0,636,325,4175,23,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3173076923076923,2.375,0.0,6.115384615384615,3.125,40.14423076923077,0.2211538461538461,0.0,0.0,0.0,0.0096153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9,199,9.290307692307714,21.06027397,31.661673640167397,4.43,37.0,14.915584415584416,4.216081081081083,118.0,7.15,11.492093023255809,,2000
2092,8287,8087,Zaviar Gooden,LB,20130097,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90625,0.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,234,9.575971731448789,22.66575342,32.34203773584907,4.47,34.0,27.0,4.18,131.0,6.71,11.870966183574884,25.0,2013
2093,8289,16622,Ryan O'Callaghan,T,20060136,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.63,344,9.9425,22.79452055,33.89451923076926,5.4,25.0,21.0,4.716348547717845,92.0,7.870920245398778,11.598,,2006
2094,8295,23860,Fozzy Whittaker,RB,20120914,5,0,0,0,0.0,0,0,0,0,154,636,2,96,68,592,5,68,1532,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,9.636363636363637,0.0303030303030303,1.4545454545454546,1.0303030303030305,8.969696969696969,0.0757575757575757,1.0303030303030305,23.21212121212121,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,193,9.36008064516131,23.24383562,31.239866666666696,4.49,33.835593220338986,20.0,4.267629107981221,116.37547892720306,7.146617100371751,11.648562874251494,,2012
2095,8300,11001,Jason Jefferson,DE,20050193,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3142857142857143,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,310,9.783040000000009,23.35616438,33.42385245901642,5.1,28.5,22.50974930362117,4.48,102.0,7.8,11.871250000000002,,2005
2096,8307,19327,DeMeco Ryans,LB,20060033,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,522,185,8,86,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944055944055944,3.6503496503496495,1.2937062937062938,0.0559440559440559,0.6013986013986014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.25,236,9.575971731448789,21.76712329,32.34203773584907,4.67,39.0,23.0,4.17,129.0,7.19,11.870966183574884,,2006
2097,8312,7278,Aubrayo Franklin,DE,20030146,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,145,49,1,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272108843537414,0.9863945578231292,0.3333333333333333,0.0068027210884353,0.0680272108843537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,307,9.783040000000009,22.67671233,33.42385245901642,5.2,27.0,22.50974930362117,4.7,100.0,7.347658730158733,11.871250000000002,,2003
2098,8313,1815,Darryl Blackstock,LB,20050095,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,12,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135135135135135,0.0,0.0,0.054054054054054,0.1621621621621621,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6,247,9.575971731448789,21.91506849,32.34203773584907,4.72,39.0,25.0,4.29,126.0,7.05,11.870966183574884,,2005
2099,8314,13646,Calvin Lowry,DB,20060102,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0.0,11,7,2,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.3409090909090909,0.0,0.0,0.0,0.0,0.0,0.25,0.1590909090909091,0.0454545454545454,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,200,9.183984771573629,23.22191781,31.42578212290497,4.58,36.0,15.0,4.2,120.0,7.16,11.498524590163932,,2006
